investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV004310,2024-11-14,100016,SIP,11918,Telangana,Hyderabad,T30,36-45,Male,18.3,Cheque,Pending
INV004633,2024-11-15,101207,SIP,27766,Telangana,Hyderabad,T30,18-25,Female,4.9,Mandate,Verified
INV000473,2024-11-15,102885,SIP,3414,Karnataka,Mysore,B30,36-45,Male,15.4,Net Banking,Verified
INV002547,2024-11-15,120507,LUMPSUM,350729,Haryana,Gurugram,T30,26-35,Male,7.3,Mandate,Verified
INV002671,2024-11-15,119120,SIP,5230,Madhya Pradesh,Indore,T30,18-25,Male,6.3,Mandate,Verified
INV001112,2024-11-15,102885,SIP,11413,Delhi,Gurugram,T30,46-55,Male,82.5,Net Banking,Verified
INV000236,2024-11-15,118636,SIP,3250,Karnataka,Bangalore,T30,36-45,Male,26.2,Net Banking,Pending
INV002657,2024-11-15,120505,SIP,9235,Punjab,Amritsar,B30,36-45,Male,50.0,Mandate,Verified
INV001891,2024-11-15,119092,SIP,1637,West Bengal,Kolkata,T30,26-35,Male,22.2,UPI,Verified
INV003282,2024-11-15,102885,SIP,468,Madhya Pradesh,Bhopal,B30,18-25,Male,7.6,Cheque,Verified
INV001147,2024-11-15,119094,LUMPSUM,403637,Tamil Nadu,Coimbatore,B30,36-45,Female,14.6,Mandate,Verified
INV000339,2024-11-15,100016,SIP,27710,Uttar Pradesh,Kanpur,B30,26-35,Male,22.3,Net Banking,Verified
INV003678,2024-11-15,119120,SIP,3490,Gujarat,Ahmedabad,T30,26-35,Male,6.6,Cheque,Verified
INV000795,2024-11-15,118634,LUMPSUM,32927,Uttar Pradesh,Kanpur,B30,36-45,Male,37.2,Net Banking,Verified
INV003057,2024-11-15,118634,REDEMPTION,198137,Punjab,Chandigarh,T30,18-25,Male,6.4,UPI,Verified
INV000858,2024-11-15,102887,REDEMPTION,250412,Tamil Nadu,Chennai,T30,36-45,Female,28.7,Cheque,Verified
INV001353,2024-11-15,118636,SIP,4726,Punjab,Amritsar,B30,26-35,Male,6.5,UPI,Verified
INV003140,2024-11-15,120504,LUMPSUM,171433,West Bengal,Kolkata,T30,26-35,Male,16.9,UPI,Verified
INV004087,2024-11-15,101207,LUMPSUM,224044,Uttar Pradesh,Lucknow,T30,18-25,Male,5.5,UPI,Verified
INV003763,2024-11-15,118633,SIP,4796,Haryana,Faridabad,B30,26-35,Female,19.1,UPI,Verified
INV001331,2024-11-15,100016,LUMPSUM,44991,Gujarat,Ahmedabad,T30,26-35,Male,17.5,Mandate,Verified
INV003783,2024-11-15,120844,SIP,4537,Madhya Pradesh,Indore,T30,18-25,Male,3.5,UPI,Verified
INV004135,2024-11-15,119598,REDEMPTION,337462,Tamil Nadu,Coimbatore,B30,26-35,Female,18.7,Net Banking,Verified
INV000444,2024-11-15,149324,LUMPSUM,14028,Maharashtra,Pune,T30,36-45,Female,42.1,Net Banking,Verified
INV003970,2024-11-15,119094,SIP,4102,Telangana,Hyderabad,T30,18-25,Male,4.1,Net Banking,Verified
INV002185,2024-11-15,148567,LUMPSUM,331692,Punjab,Chandigarh,T30,26-35,Male,21.0,UPI,Pending
INV003778,2024-11-15,120505,LUMPSUM,356733,Tamil Nadu,Chennai,T30,36-45,Male,59.4,Cheque,Verified
INV003499,2024-11-15,120843,SIP,562,Karnataka,Mysore,B30,18-25,Male,4.7,Mandate,Verified
INV003017,2024-11-15,120841,LUMPSUM,356696,West Bengal,Kolkata,T30,56+,Male,75.3,UPI,Verified
INV002081,2024-11-15,125498,LUMPSUM,43482,Telangana,Hyderabad,T30,26-35,Male,14.2,Net Banking,Verified
INV001337,2024-11-15,125498,LUMPSUM,337556,Tamil Nadu,Chennai,T30,26-35,Male,10.0,Mandate,Verified
INV000751,2024-11-15,149323,SIP,5471,Uttar Pradesh,Kanpur,B30,36-45,Male,17.7,Net Banking,Verified
INV001775,2024-11-15,120844,SIP,3009,Uttar Pradesh,Kanpur,B30,26-35,Female,8.3,Mandate,Verified
INV003907,2024-11-15,120504,SIP,21558,Gujarat,Surat,T30,46-55,Male,62.6,Net Banking,Verified
INV002578,2024-11-15,148568,LUMPSUM,18236,Telangana,Hyderabad,T30,26-35,Male,20.9,Net Banking,Verified
INV001052,2024-11-15,101207,SIP,977,Karnataka,Mysore,B30,26-35,Female,8.6,Net Banking,Verified
INV002744,2024-11-15,125497,SIP,2576,Karnataka,Bangalore,T30,36-45,Male,25.9,Mandate,Verified
INV000554,2024-11-15,101206,REDEMPTION,284712,Delhi,Noida,T30,36-45,Male,12.3,Cheque,Verified
INV002276,2024-11-15,148567,SIP,5344,Telangana,Hyderabad,T30,46-55,Male,88.0,Cheque,Verified
INV000920,2024-11-15,119092,LUMPSUM,435975,Delhi,Gurugram,T30,56+,Male,19.8,Cheque,Verified
INV003243,2024-11-15,118632,SIP,579,Rajasthan,Jaipur,T30,18-25,Female,4.0,Net Banking,Verified
INV003276,2024-11-15,148567,SIP,8191,Telangana,Hyderabad,T30,46-55,Male,45.0,Cheque,Verified
INV002737,2024-11-15,120505,SIP,17075,Gujarat,Ahmedabad,T30,18-25,Female,5.4,Mandate,Pending
INV000321,2024-11-15,148568,SIP,14286,Maharashtra,Mumbai,T30,26-35,Male,24.2,UPI,Verified
INV003296,2024-11-15,120505,LUMPSUM,59896,Haryana,Gurugram,T30,26-35,Female,11.3,Net Banking,Verified
INV002051,2024-11-15,125498,SIP,2094,Gujarat,Ahmedabad,T30,46-55,Female,56.2,Mandate,Verified
INV004065,2024-11-15,120505,REDEMPTION,475285,Tamil Nadu,Chennai,T30,26-35,Male,6.1,Net Banking,Verified
INV003161,2024-11-15,120506,LUMPSUM,372947,Uttar Pradesh,Kanpur,B30,36-45,Female,30.2,Net Banking,Verified
INV004238,2024-11-15,101206,SIP,4921,Haryana,Faridabad,B30,36-45,Male,40.2,Net Banking,Verified
INV001260,2024-11-15,102885,REDEMPTION,352411,Delhi,Gurugram,T30,26-35,Male,23.4,UPI,Verified
INV000702,2024-11-15,119095,REDEMPTION,274867,Tamil Nadu,Coimbatore,B30,46-55,Female,94.1,Cheque,Verified
INV002533,2024-11-15,120505,SIP,4743,Haryana,Faridabad,B30,46-55,Male,73.5,Net Banking,Verified
INV003549,2024-11-15,119599,REDEMPTION,256179,Maharashtra,Pune,T30,56+,Male,76.9,UPI,Verified
INV000113,2024-11-15,100033,SIP,10401,Punjab,Chandigarh,T30,26-35,Female,7.3,Cheque,Verified
INV002236,2024-11-15,102885,REDEMPTION,428610,Delhi,New Delhi,T30,26-35,Male,21.6,UPI,Verified
INV001739,2024-11-15,102885,SIP,58708,West Bengal,Kolkata,T30,36-45,Female,45.5,Mandate,Pending
INV004923,2024-11-15,102886,SIP,21697,Karnataka,Mysore,B30,26-35,Male,19.3,Cheque,Verified
INV003073,2024-11-15,120504,REDEMPTION,339801,Punjab,Amritsar,B30,26-35,Male,11.9,Cheque,Verified
INV000941,2024-11-15,118635,LUMPSUM,193849,Rajasthan,Udaipur,B30,26-35,Male,7.2,Cheque,Verified
INV003611,2024-11-15,102886,SIP,40203,Uttar Pradesh,Kanpur,B30,18-25,Male,4.8,Mandate,Verified
INV000283,2024-11-15,119598,LUMPSUM,314691,West Bengal,Kolkata,T30,46-55,Male,18.1,Cheque,Verified
INV004345,2024-11-15,118636,SIP,506,West Bengal,Kolkata,T30,36-45,Female,33.3,Cheque,Verified
INV003297,2024-11-15,148568,SIP,2905,Madhya Pradesh,Bhopal,B30,36-45,Female,16.3,Net Banking,Verified
INV000383,2024-11-16,120507,LUMPSUM,167914,Telangana,Hyderabad,T30,26-35,Female,23.4,UPI,Verified
INV000788,2024-11-16,149324,LUMPSUM,273569,Haryana,Gurugram,T30,26-35,Male,20.7,UPI,Verified
INV000339,2024-11-16,120844,SIP,12489,Uttar Pradesh,Kanpur,B30,26-35,Male,22.3,Cheque,Verified
INV004103,2024-11-16,118632,LUMPSUM,83786,Gujarat,Ahmedabad,T30,46-55,Male,45.0,Net Banking,Verified
INV003381,2024-11-16,149323,SIP,25399,Madhya Pradesh,Indore,T30,36-45,Female,12.1,Net Banking,Verified
INV000117,2024-11-16,118636,SIP,2919,Karnataka,Bangalore,T30,26-35,Female,15.6,Net Banking,Verified
INV000013,2024-11-16,119598,SIP,11684,Maharashtra,Nashik,B30,18-25,Male,5.2,Cheque,Verified
INV004168,2024-11-16,100033,SIP,2011,Maharashtra,Nashik,B30,36-45,Female,20.9,Mandate,Pending
INV001451,2024-11-16,119092,SIP,26908,Madhya Pradesh,Indore,T30,36-45,Male,33.0,Mandate,Pending
INV002647,2024-11-16,101207,SIP,21809,Rajasthan,Jaipur,T30,46-55,Male,87.0,Cheque,Pending
INV001287,2024-11-16,119599,SIP,15131,Telangana,Hyderabad,T30,36-45,Female,19.1,UPI,Verified
INV003868,2024-11-16,120505,SIP,15771,Gujarat,Surat,T30,36-45,Male,25.8,Mandate,Verified
INV000039,2024-11-16,101207,SIP,57252,Madhya Pradesh,Bhopal,B30,26-35,Male,6.5,Cheque,Verified
INV000415,2024-11-16,120507,SIP,5251,Maharashtra,Pune,T30,36-45,Female,20.3,Cheque,Verified
INV001799,2024-11-16,119599,SIP,6191,Rajasthan,Udaipur,B30,56+,Female,45.2,Cheque,Verified
INV000365,2024-11-16,102886,LUMPSUM,44320,Tamil Nadu,Chennai,T30,46-55,Male,67.2,Net Banking,Verified
INV003528,2024-11-16,120842,SIP,3008,Madhya Pradesh,Bhopal,B30,18-25,Female,3.6,Net Banking,Verified
INV002372,2024-11-16,101206,SIP,1758,Maharashtra,Pune,T30,36-45,Female,28.6,UPI,Verified
INV000500,2024-11-16,119551,SIP,8845,West Bengal,Kolkata,T30,26-35,Female,19.9,Cheque,Verified
INV001942,2024-11-16,118633,SIP,47641,Tamil Nadu,Coimbatore,B30,26-35,Female,20.3,Cheque,Pending
INV004529,2024-11-16,101207,SIP,401,Uttar Pradesh,Kanpur,B30,18-25,Male,6.3,Mandate,Verified
INV001458,2024-11-16,119120,SIP,10973,Tamil Nadu,Coimbatore,B30,46-55,Male,34.9,Net Banking,Verified
INV002933,2024-11-16,120505,SIP,47279,Madhya Pradesh,Indore,T30,36-45,Female,39.4,Mandate,Verified
INV001186,2024-11-16,149323,SIP,7645,Maharashtra,Pune,T30,26-35,Male,19.8,UPI,Verified
INV000024,2024-11-16,120503,LUMPSUM,509922,Delhi,Gurugram,T30,36-45,Female,27.0,Net Banking,Verified
INV000780,2024-11-16,149322,SIP,6159,Rajasthan,Jaipur,T30,26-35,Male,13.2,UPI,Pending
INV001395,2024-11-16,118632,SIP,3573,Telangana,Hyderabad,T30,56+,Male,53.5,UPI,Verified
INV003880,2024-11-16,119094,SIP,15563,Gujarat,Surat,T30,26-35,Male,9.6,Cheque,Verified
INV004751,2024-11-16,118636,SIP,3428,Maharashtra,Pune,T30,36-45,Female,15.6,Cheque,Pending
INV003974,2024-11-16,148568,SIP,502,Maharashtra,Nashik,B30,46-55,Male,73.6,UPI,Verified
INV003000,2024-11-16,119120,SIP,1693,Delhi,Gurugram,T30,36-45,Male,32.3,UPI,Verified
INV001878,2024-11-16,102886,LUMPSUM,77938,West Bengal,Kolkata,T30,26-35,Male,7.8,Mandate,Verified
INV002497,2024-11-16,118636,LUMPSUM,253926,Telangana,Hyderabad,T30,26-35,Female,13.0,UPI,Verified
INV000969,2024-11-16,125498,LUMPSUM,400438,Uttar Pradesh,Lucknow,T30,18-25,Male,6.2,Mandate,Verified
INV001014,2024-11-16,120504,LUMPSUM,263591,Punjab,Chandigarh,T30,18-25,Female,6.9,Cheque,Verified
INV004859,2024-11-16,125497,LUMPSUM,85938,Uttar Pradesh,Kanpur,B30,18-25,Male,3.3,Cheque,Verified
INV004911,2024-11-16,119094,SIP,507,West Bengal,Kolkata,T30,26-35,Female,9.4,Net Banking,Verified
INV003521,2024-11-16,149323,SIP,2362,Rajasthan,Jaipur,T30,46-55,Male,95.4,UPI,Verified
INV003630,2024-11-16,120505,SIP,2366,Karnataka,Bangalore,T30,18-25,Female,4.9,UPI,Verified
INV000090,2024-11-16,119598,LUMPSUM,416265,Rajasthan,Udaipur,B30,26-35,Female,23.7,Cheque,Verified
INV001936,2024-11-16,148568,LUMPSUM,298176,West Bengal,Kolkata,T30,36-45,Female,42.7,Cheque,Verified
INV000257,2024-11-16,118632,SIP,11562,Gujarat,Surat,T30,36-45,Male,27.9,UPI,Verified
INV004487,2024-11-16,102886,REDEMPTION,500166,Maharashtra,Nashik,B30,26-35,Female,24.4,Net Banking,Verified
INV002423,2024-11-16,125498,SIP,16966,Haryana,Gurugram,T30,46-55,Male,38.7,Mandate,Verified
INV000185,2024-11-16,118634,SIP,4800,Telangana,Hyderabad,T30,46-55,Male,50.3,Cheque,Verified
INV000189,2024-11-16,119092,SIP,936,Uttar Pradesh,Lucknow,T30,36-45,Male,47.3,Mandate,Verified
INV001080,2024-11-16,148567,SIP,1111,Tamil Nadu,Chennai,T30,18-25,Female,7.3,UPI,Pending
INV004748,2024-11-16,119120,REDEMPTION,267971,Delhi,Noida,T30,26-35,Male,12.6,UPI,Verified
INV004226,2024-11-16,120841,REDEMPTION,327701,Punjab,Chandigarh,T30,18-25,Male,3.9,Mandate,Verified
INV000061,2024-11-16,119598,REDEMPTION,217242,Tamil Nadu,Chennai,T30,26-35,Female,23.3,Cheque,Verified
INV003868,2024-11-16,120844,LUMPSUM,125293,Gujarat,Surat,T30,36-45,Male,25.8,Net Banking,Verified
INV001320,2024-11-16,149322,SIP,24400,Punjab,Amritsar,B30,36-45,Male,31.8,UPI,Verified
INV001596,2024-11-16,118636,LUMPSUM,168822,Telangana,Hyderabad,T30,46-55,Male,61.3,UPI,Verified
INV000556,2024-11-16,101206,SIP,2653,Rajasthan,Udaipur,B30,18-25,Male,7.2,Mandate,Verified
INV004001,2024-11-16,148567,SIP,1099,Delhi,Noida,T30,56+,Female,52.7,Net Banking,Verified
INV001933,2024-11-16,118636,LUMPSUM,143680,Rajasthan,Udaipur,B30,26-35,Male,16.4,Net Banking,Verified
INV003658,2024-11-16,148568,SIP,3179,West Bengal,Kolkata,T30,26-35,Male,6.3,Cheque,Verified
INV004881,2024-11-16,118636,SIP,9271,Delhi,New Delhi,T30,18-25,Male,3.8,UPI,Verified
INV000239,2024-11-16,125497,REDEMPTION,55335,Punjab,Amritsar,B30,36-45,Female,13.2,Cheque,Verified
INV002915,2024-11-16,149323,SIP,2464,West Bengal,Kolkata,T30,18-25,Male,7.7,UPI,Verified
INV004837,2024-11-16,119092,LUMPSUM,118662,Punjab,Amritsar,B30,18-25,Male,5.7,Net Banking,Verified
INV004797,2024-11-16,119094,LUMPSUM,69525,Gujarat,Ahmedabad,T30,56+,Male,18.9,Mandate,Verified
INV002639,2024-11-17,118633,SIP,3345,Gujarat,Ahmedabad,T30,36-45,Male,20.7,Net Banking,Verified
INV002640,2024-11-17,101208,SIP,20117,Haryana,Faridabad,B30,56+,Female,50.5,UPI,Verified
INV002868,2024-11-17,101206,LUMPSUM,163011,Gujarat,Ahmedabad,T30,26-35,Female,24.7,UPI,Pending
INV004621,2024-11-17,100033,LUMPSUM,323636,Punjab,Amritsar,B30,36-45,Female,16.9,Net Banking,Verified
INV004348,2024-11-17,118635,SIP,28127,Delhi,New Delhi,T30,26-35,Female,13.4,Mandate,Verified
INV002195,2024-11-17,100033,SIP,2244,Telangana,Hyderabad,T30,26-35,Male,24.5,Cheque,Verified
INV002445,2024-11-17,119551,SIP,5471,Punjab,Chandigarh,T30,26-35,Male,9.5,UPI,Verified
INV004753,2024-11-17,119094,SIP,476,Karnataka,Mysore,B30,36-45,Female,18.4,UPI,Verified
INV001528,2024-11-17,101208,LUMPSUM,369321,Telangana,Hyderabad,T30,26-35,Female,20.7,Cheque,Verified
INV002819,2024-11-17,119094,SIP,5462,West Bengal,Kolkata,T30,26-35,Male,24.1,Net Banking,Verified
INV004078,2024-11-17,101207,SIP,3164,Delhi,Noida,T30,18-25,Male,3.8,Mandate,Verified
INV002849,2024-11-17,118634,REDEMPTION,391715,Madhya Pradesh,Indore,T30,26-35,Male,21.3,UPI,Verified
INV000548,2024-11-17,119120,SIP,2584,Karnataka,Mysore,B30,36-45,Male,53.2,Cheque,Verified
INV004272,2024-11-17,149322,SIP,2229,Madhya Pradesh,Bhopal,B30,46-55,Female,25.5,Net Banking,Verified
INV002859,2024-11-17,120506,SIP,980,Madhya Pradesh,Indore,T30,26-35,Male,20.1,Mandate,Verified
INV002360,2024-11-17,101206,SIP,44955,Maharashtra,Mumbai,T30,26-35,Male,11.6,Net Banking,Verified
INV003382,2024-11-17,118633,SIP,23984,Karnataka,Bangalore,T30,26-35,Male,19.8,UPI,Verified
INV002516,2024-11-17,120504,LUMPSUM,373001,Uttar Pradesh,Agra,B30,36-45,Female,39.6,Mandate,Verified
INV001920,2024-11-17,119093,SIP,25012,Madhya Pradesh,Indore,T30,36-45,Female,24.5,UPI,Verified
INV004593,2024-11-17,102887,SIP,5853,Punjab,Amritsar,B30,26-35,Male,13.7,Cheque,Pending
INV002319,2024-11-17,102887,REDEMPTION,85268,Karnataka,Mysore,B30,26-35,Male,8.7,Cheque,Verified
INV004290,2024-11-17,119095,LUMPSUM,417645,Gujarat,Ahmedabad,T30,46-55,Male,41.9,Mandate,Pending
INV003259,2024-11-17,100025,SIP,1796,West Bengal,Kolkata,T30,56+,Male,42.1,Cheque,Verified
INV004006,2024-11-17,100033,LUMPSUM,96771,Tamil Nadu,Coimbatore,B30,56+,Male,59.1,UPI,Verified
INV000356,2024-11-17,120506,SIP,2987,Haryana,Faridabad,B30,56+,Male,71.7,Mandate,Verified
INV000177,2024-11-17,125498,SIP,17069,Rajasthan,Jaipur,T30,26-35,Male,17.6,Mandate,Verified
INV002419,2024-11-17,120841,REDEMPTION,12481,Madhya Pradesh,Bhopal,B30,36-45,Male,58.7,Mandate,Verified
INV004614,2024-11-17,120504,REDEMPTION,255699,Delhi,New Delhi,T30,18-25,Male,7.7,UPI,Verified
INV003568,2024-11-17,149323,SIP,12644,Tamil Nadu,Chennai,T30,18-25,Female,5.3,UPI,Verified
INV002883,2024-11-17,148568,SIP,7203,West Bengal,Kolkata,T30,26-35,Female,12.5,Mandate,Verified
INV004333,2024-11-17,100016,LUMPSUM,229582,Telangana,Hyderabad,T30,36-45,Female,14.8,UPI,Verified
INV002051,2024-11-17,148569,LUMPSUM,164635,Gujarat,Ahmedabad,T30,46-55,Female,56.2,Mandate,Verified
INV003698,2024-11-17,125497,REDEMPTION,196705,Madhya Pradesh,Bhopal,B30,36-45,Female,41.5,Cheque,Verified
INV003627,2024-11-17,118636,REDEMPTION,262944,Telangana,Hyderabad,T30,36-45,Male,39.9,Net Banking,Verified
INV001442,2024-11-17,125497,SIP,2115,Uttar Pradesh,Lucknow,T30,26-35,Male,16.2,Net Banking,Verified
INV000268,2024-11-17,119092,SIP,6621,Haryana,Gurugram,T30,18-25,Female,4.7,Mandate,Verified
INV004477,2024-11-17,100025,LUMPSUM,264119,Delhi,Gurugram,T30,46-55,Female,88.3,Mandate,Verified
INV001751,2024-11-17,119551,SIP,3586,Tamil Nadu,Coimbatore,B30,18-25,Male,6.8,Mandate,Verified
INV004354,2024-11-17,118635,SIP,4850,Uttar Pradesh,Kanpur,B30,26-35,Female,17.8,Cheque,Pending
INV000230,2024-11-17,125498,LUMPSUM,46681,Haryana,Faridabad,B30,18-25,Male,3.3,Mandate,Verified
INV004638,2024-11-17,118634,SIP,7921,Delhi,New Delhi,T30,26-35,Male,6.3,UPI,Verified
INV001687,2024-11-17,120505,SIP,2728,West Bengal,Kolkata,T30,26-35,Male,7.6,Cheque,Verified
INV002890,2024-11-17,101207,SIP,2439,Rajasthan,Jaipur,T30,36-45,Female,49.2,Cheque,Verified
INV001844,2024-11-17,148569,LUMPSUM,78897,West Bengal,Kolkata,T30,26-35,Female,18.8,UPI,Verified
INV000672,2024-11-17,118634,SIP,528,Rajasthan,Jaipur,T30,26-35,Male,18.8,Mandate,Pending
INV004928,2024-11-17,120844,SIP,3046,Maharashtra,Pune,T30,36-45,Male,17.1,Net Banking,Verified
INV003075,2024-11-17,118633,LUMPSUM,316255,Delhi,Gurugram,T30,46-55,Male,83.5,Cheque,Pending
INV002199,2024-11-17,120843,SIP,9805,Gujarat,Ahmedabad,T30,26-35,Male,18.6,Net Banking,Verified
INV000995,2024-11-17,120844,REDEMPTION,38284,Delhi,New Delhi,T30,56+,Male,34.6,Mandate,Verified
INV004794,2024-11-17,119093,REDEMPTION,117827,Rajasthan,Udaipur,B30,36-45,Female,46.0,Mandate,Pending
INV000474,2024-11-17,118632,SIP,5345,Madhya Pradesh,Bhopal,B30,46-55,Male,83.3,Cheque,Verified
INV001210,2024-11-17,148569,SIP,53456,Uttar Pradesh,Agra,B30,36-45,Male,25.5,Cheque,Pending
INV000113,2024-11-17,102886,SIP,1104,Punjab,Chandigarh,T30,26-35,Female,7.3,UPI,Verified
INV001848,2024-11-17,125498,REDEMPTION,257649,Punjab,Chandigarh,T30,26-35,Male,10.9,UPI,Verified
INV004639,2024-11-17,120507,SIP,420,Rajasthan,Jaipur,T30,18-25,Female,6.0,Cheque,Verified
INV003297,2024-11-17,119598,LUMPSUM,291182,Madhya Pradesh,Bhopal,B30,36-45,Female,16.3,Cheque,Verified
INV001058,2024-11-17,120843,LUMPSUM,500543,Uttar Pradesh,Kanpur,B30,36-45,Male,28.2,UPI,Verified
INV000299,2024-11-17,120507,SIP,2363,Delhi,Noida,T30,26-35,Male,24.4,Mandate,Verified
INV004857,2024-11-17,120507,REDEMPTION,329464,Delhi,Noida,T30,26-35,Male,15.3,UPI,Verified
INV004821,2024-11-17,120505,LUMPSUM,250071,Tamil Nadu,Coimbatore,B30,26-35,Female,21.6,Net Banking,Verified
INV004519,2024-11-18,101206,REDEMPTION,297129,Tamil Nadu,Coimbatore,B30,18-25,Female,6.2,Net Banking,Verified
INV001867,2024-11-18,119120,LUMPSUM,279654,Rajasthan,Jaipur,T30,26-35,Male,22.1,Cheque,Verified
INV001970,2024-11-18,120503,LUMPSUM,211064,Gujarat,Surat,T30,36-45,Male,55.1,Net Banking,Verified
INV002328,2024-11-18,101206,LUMPSUM,170601,Haryana,Gurugram,T30,26-35,Male,11.6,Mandate,Verified
INV002966,2024-11-18,120841,SIP,50434,Gujarat,Ahmedabad,T30,26-35,Female,18.4,Net Banking,Verified
INV003438,2024-11-18,101206,LUMPSUM,390383,Delhi,Noida,T30,26-35,Female,19.6,UPI,Verified
INV001148,2024-11-18,118635,SIP,2876,Punjab,Chandigarh,T30,56+,Male,26.7,Cheque,Verified
INV004278,2024-11-18,102885,REDEMPTION,203037,Punjab,Chandigarh,T30,26-35,Male,21.8,Mandate,Verified
INV001238,2024-11-18,148569,LUMPSUM,89158,Haryana,Gurugram,T30,26-35,Male,17.9,UPI,Verified
INV002043,2024-11-18,120842,SIP,2238,Uttar Pradesh,Lucknow,T30,18-25,Male,6.7,Cheque,Verified
INV004241,2024-11-18,119552,SIP,26095,Maharashtra,Mumbai,T30,36-45,Male,18.9,UPI,Pending
INV003342,2024-11-18,118633,SIP,26198,Tamil Nadu,Chennai,T30,56+,Male,32.8,Mandate,Verified
INV003753,2024-11-18,149322,SIP,15993,Punjab,Chandigarh,T30,36-45,Male,57.4,UPI,Verified
INV001956,2024-11-18,101206,SIP,42366,Rajasthan,Jaipur,T30,26-35,Male,22.1,UPI,Verified
INV000229,2024-11-18,120844,SIP,5453,Punjab,Amritsar,B30,26-35,Male,11.0,Cheque,Verified
INV002766,2024-11-18,100016,SIP,582,Punjab,Chandigarh,T30,26-35,Female,8.7,Cheque,Pending
INV003256,2024-11-18,149323,SIP,57874,Punjab,Amritsar,B30,46-55,Male,26.0,Cheque,Verified
INV001682,2024-11-18,119120,SIP,936,Telangana,Hyderabad,T30,26-35,Male,18.6,Net Banking,Verified
INV004224,2024-11-18,119093,SIP,485,Haryana,Faridabad,B30,56+,Male,34.4,Cheque,Verified
INV001662,2024-11-18,102887,SIP,43067,Delhi,Gurugram,T30,36-45,Male,45.6,Mandate,Verified
INV003811,2024-11-18,102885,SIP,8519,Gujarat,Surat,T30,46-55,Female,83.6,Net Banking,Verified
INV003546,2024-11-18,148569,REDEMPTION,410493,West Bengal,Kolkata,T30,36-45,Male,16.2,Cheque,Verified
INV004523,2024-11-18,120507,LUMPSUM,361932,Haryana,Gurugram,T30,26-35,Female,13.5,Net Banking,Verified
INV000279,2024-11-18,120841,LUMPSUM,364198,Gujarat,Ahmedabad,T30,26-35,Male,12.4,Net Banking,Verified
INV002202,2024-11-18,120507,SIP,443,Madhya Pradesh,Indore,T30,18-25,Female,7.1,UPI,Verified
INV004414,2024-11-18,119095,SIP,2189,Uttar Pradesh,Lucknow,T30,26-35,Male,6.6,UPI,Verified
INV002499,2024-11-18,118633,REDEMPTION,30102,Gujarat,Surat,T30,26-35,Male,23.0,Net Banking,Verified
INV001054,2024-11-18,125498,SIP,20112,Delhi,New Delhi,T30,36-45,Female,35.5,UPI,Verified
INV000570,2024-11-18,125498,REDEMPTION,407049,Madhya Pradesh,Bhopal,B30,26-35,Male,16.2,Net Banking,Verified
INV004617,2024-11-18,119093,SIP,475,Karnataka,Bangalore,T30,26-35,Male,22.1,Mandate,Verified
INV000943,2024-11-18,149324,LUMPSUM,565153,West Bengal,Kolkata,T30,18-25,Male,5.8,UPI,Verified
INV002098,2024-11-18,118634,SIP,2287,Gujarat,Ahmedabad,T30,26-35,Male,15.6,Cheque,Verified
INV001948,2024-11-18,120504,LUMPSUM,467816,Tamil Nadu,Coimbatore,B30,18-25,Female,4.2,Cheque,Verified
INV003968,2024-11-18,101208,SIP,23022,Maharashtra,Mumbai,T30,46-55,Female,58.7,Mandate,Verified
INV003005,2024-11-18,120505,SIP,530,Punjab,Amritsar,B30,26-35,Male,24.5,UPI,Verified
INV002750,2024-11-18,120506,REDEMPTION,264878,Madhya Pradesh,Bhopal,B30,36-45,Male,41.8,UPI,Verified
INV003961,2024-11-18,119094,REDEMPTION,429565,Rajasthan,Udaipur,B30,46-55,Male,39.6,Cheque,Verified
INV004978,2024-11-18,119599,SIP,1937,Uttar Pradesh,Lucknow,T30,46-55,Male,34.3,Cheque,Verified
INV002579,2024-11-18,120843,SIP,13630,Maharashtra,Mumbai,T30,36-45,Male,30.1,UPI,Verified
INV000356,2024-11-18,120842,SIP,6732,Haryana,Faridabad,B30,56+,Male,71.7,Net Banking,Verified
INV000492,2024-11-18,102885,REDEMPTION,532340,Telangana,Hyderabad,T30,36-45,Male,12.4,Mandate,Verified
INV001784,2024-11-18,118633,SIP,599,Madhya Pradesh,Bhopal,B30,26-35,Male,15.5,Net Banking,Verified
INV003247,2024-11-18,120505,LUMPSUM,382326,Madhya Pradesh,Indore,T30,46-55,Female,93.1,Cheque,Verified
INV000926,2024-11-18,120504,SIP,1681,Delhi,New Delhi,T30,36-45,Male,46.1,Mandate,Verified
INV003206,2024-11-18,149323,LUMPSUM,52980,Gujarat,Ahmedabad,T30,26-35,Male,24.1,Net Banking,Verified
INV002021,2024-11-18,120843,LUMPSUM,149589,Maharashtra,Pune,T30,36-45,Male,38.6,Cheque,Verified
INV000469,2024-11-18,119093,LUMPSUM,179215,Tamil Nadu,Coimbatore,B30,18-25,Male,4.7,Cheque,Verified
INV004984,2024-11-18,148567,SIP,6132,Uttar Pradesh,Agra,B30,46-55,Female,78.8,Mandate,Pending
INV001431,2024-11-18,148569,SIP,7057,Haryana,Gurugram,T30,56+,Male,59.4,Mandate,Verified
INV004629,2024-11-18,101207,SIP,55287,Karnataka,Bangalore,T30,18-25,Female,4.9,UPI,Verified
